2760,1
2488,1
2546,1
4061,1
2472,1
2703,1
2702,1
2379,1
2909,1
3274,1
2516,1
2867,1
2702,1
2549,1
2867,1
2866,1
6416,1
2472,1
2529,1
1332,1
2549,1
2702,1
6417,1
5479,1
5479,1
6421,1
2765,1
4600,1
1323,1
6119,1
6119,1
2860,1
2699,1
6421,1
5465,1
845,1
5458,1
2553,1
6421,1
4614,1
5454,1
5453,1
2697,1
6421,1
6421,1
5448,1
6423,1
6428,1
6116,1
6429,1
5448,1
6431,1
2857,1
5448,1
5447,1
5570,1
5446,1
5446,1
6435,1
2856,1
6435,1
2693,1
2527,1
6100,1
6100,1
2492,1
2692,1
6100,1
6435,1
6100,1
5433,1
5427,1
5773,1
6435,1
2773,1
1684,1
5773,1
2559,1
2692,1
2854,1
5425,1
6447,1
5425,1
2562,1
2775,1
1293,1
1293,1
5425,1
2692,1
5425,1
2393,1
6448,1
3926,1
6900,1
5417,1
6968,1
2692,1
4662,1
6448,1
5416,1
5535,1
5416,1
5412,1
2775,1
6448,1
2690,1
5407,1
6448,1
5407,1
5570,1
6448,1
2775,1
2910,1
5570,1
6452,1
6453,1
2775,1
2683,1
4692,1
4692,1
4692,1
2401,1
6455,1
6455,1
6965,1
3885,1
2683,1
7038,1
6455,1
6455,1
2402,1
6455,1
6455,1
6455,1
6455,1
2514,1
6455,1
2568,1
6455,1
3373,1
4703,1
5617,1
4703,1
764,1
2677,1
5619,1
6455,1
6455,1
6455,1
6994,1
6455,1
4358,1
2527,1
5621,1
4360,1
4724,1
4724,1
2572,1
2408,1
5621,1
2671,1
2410,1
6460,1
2540,1
6461,1
4289,1
2667,1
6461,1
2411,1
2845,1
2666,1
814,1
2125,1
6463,1
2666,1
5626,1
2666,1
2520,1
2785,1
2577,1
6468,1
5539,1
6468,1
2493,1
3400,1
6468,1
2785,1
2920,1
6468,1
1741,1
2415,1
6470,1
6470,1
2415,1
2415,1
6470,1
6471,1
6473,1
2842,1
2788,1
5357,1
546,1
2415,1
2500,1
6473,1
2788,1
2520,1
5628,1
6473,1
6473,1
5628,1
2461,1
1756,1
546,1
546,1
2839,1
2788,1
3418,1
2585,1
3819,1
2788,1
5821,1
2461,1
6962,1
2585,1
4292,1
1954,1
4360,1
549,1
1950,1
2520,1
920,1
2514,1
2587,1
5648,1
2660,1
2913,1
1950,1
549,1
6481,1
5645,1
2457,1
2660,1
1950,1
2788,1
5630,1
4292,1
2834,1
4361,1
6487,1
4294,1
2591,1
2788,1
6487,1
2834,1
6489,1
2591,1
2425,1
944,1
944,1
2832,1
2652,1
4361,1
5850,1
3449,1
4280,1
6277,1
2593,1
1196,1
2427,1
1196,1
5630,1
5858,1
6506,1
2493,1
2428,1
5266,1
5630,1
2643,1
2593,1
2430,1
2643,1
2729,1
2798,1
2798,1
2431,1
4280,1
5635,1
2638,1
2593,1
2432,1
5247,1
5247,1
2638,1
5247,1
5247,1
2913,1
2593,1
2432,1
2594,1
2524,1
2632,1
1921,1
2454,1
2632,1
578,1
2594,1
2805,1
580,1
2435,1
2808,1
580,1
5225,1
2808,1
580,1
580,1
2594,1
2481,1
1504,1
3502,1
3503,1
2808,1
2729,1
5640,1
2594,1
3503,1
4278,1
3675,1
3675,1
4300,1
1144,1
2808,1
1142,1
2626,1
3507,1
3675,1
3052,1
1137,1
1137,1
3675,1
4365,1
2626,1
1135,1
2625,1
1135,1
1134,1
2624,1
2810,1
1819,1
1823,1
1120,1
1823,1
1823,1
5980,1
3657,1
3657,1
1110,1
2493,1
2598,1
5640,1
3538,1
2622,1
617,1
2600,1
2824,1
978,1
2620,1
4272,1
4366,1
978,1
2620,1
1875,1
2619,1
2913,1
648,1
648,1
2614,1
3643,1
2822,1
2920,1
1076,1
1076,1
2537,1
5079,1
2611,1
2822,1
2537,1
2604,1
5086,1
5086,1
5086,1
2818,1
2913,1
3584,1
3584,1
2604,1
3584,1
3584,1
2818,1
2609,1
7076,2
2214,2
5067,2
3790,2
1200,2
5479,2
4583,2
2920,2
5479,2
3580,2
4583,2
1197,2
4569,2
1816,2
6864,2
6306,2
4968,2
4564,2
6506,2
5193,2
6020,2
4564,2
6262,2
2729,2
2379,2
4564,2
2729,2
596,2
5184,2
2729,2
4564,2
4079,2
6752,2
5067,2
6752,2
5180,2
6752,2
3748,2
959,2
5866,2
1059,2
4531,2
4531,2
5866,2
1925,2
3747,2
786,2
5917,2
5180,2
1925,2
2729,2
880,2
1925,2
5982,2
5887,2
5797,2
730,2
1177,2
5691,2
1925,2
2957,2
3477,2
1177,2
4705,2
4521,2
5982,2
7057,2
1925,2
4705,2
2706,2
298,2
4722,2
7057,2
298,2
7037,2
1925,2
2920,2
7057,2
2048,2
6187,2
7036,2
1723,2
2722,2
6453,2
887,2
5887,2
4282,2
2302,2
6789,2
5887,2
57,2
2302,2
6382,2
6382,2
2302,2
525,2
419,2
6382,2
4689,2
1159,2
419,2
2931,2
2345,2
2159,2
580,2
580,2
4449,2
1838,2
4776,2
3906,2
419,2
6226,2
3906,2
2910,2
6226,2
1108,2
6226,2
6226,2
1108,2
2715,2
580,2
580,2
6962,2
3045,2
1687,2
2715,2
1687,2
1813,2
859,2
859,2
2331,2
1686,2
3418,2
1151,2
2331,2
6480,2
3035,2
1293,2
3335,2
7076,2
6480,2
549,2
786,2
6435,2
2920,2
6864,2
6480,2
2722,2
4282,2
6480,2
549,2
3335,2
2389,2
6435,2
6856,2
6435,2
2856,2
494,2
777,2
6435,2
2909,2
492,2
4323,2
492,2
1309,2
492,2
3427,2
6010,2
3427,2
1311,2
5050,2
3427,2
3045,2
2729,2
6010,2
3427,2
1770,2
1770,2
4035,2
6731,2
1816,2
5050,2
4282,2
6262,2
492,2
2729,2
4035,2
4368,2
5462,2
1816,2
6118,2
2448,2
490,2
6118,2
5475,2
5717,2
3790,2
592,2
3790,2
5263,3
1187,3
1187,3
1699,3
5261,3
5261,3
2924,3
4282,3
5850,3
1184,3
5640,3
4061,3
135,3
1431,3
6830,3
2462,3
3656,3
2729,3
1699,3
3677,3
4097,3
3656,3
648,3
2924,3
5719,3
3427,3
6621,3
3259,3
6480,3
6060,3
1908,3
450,3
450,3
6060,3
6010,3
450,3
3578,3
6060,3
1908,3
2712,3
2692,3
3582,3
3584,3
2345,3
4323,3
2692,3
550,3
1364,3
1664,3
2462,3
6725,3
4668,3
4668,3
6455,3
6725,3
5719,3
3584,3
3015,3
6010,3
6480,3
4705,3
4705,3
1286,3
4705,3
3578,3
1289,3
4705,3
6937,3
5088,3
3677,3
1047,3
6937,3
6455,3
1289,3
6725,3
4110,3
550,3
2692,3
5066,3
3031,3
3427,3
5339,3
2706,3
3790,3
858,3
5339,3
199,3
4282,3
6043,3
6043,3
1466,3
887,3
5719,3
858,3
2462,3
2462,3
3579,3
5607,3
2707,3
3582,3
3384,3
5598,3
3384,3
4116,3
4116,3
3419,3
2692,3
6480,3
2323,3
1487,3
4139,3
5719,3
3790,3
3579,3
5675,3
5458,3
1199,3
1047,3
1199,3
6801,3
1199,3
5675,3
1908,3
3502,3
3507,3
2006,3
3041,3
1612,3
5539,3
1112,3
3790,3
4053,3
7059,3
383,3
4053,3
6480,3
2729,3
7052,3
1431,3
5066,3
1431,3
811,3
1735,3
6506,3
549,3
5640,3
1735,3
4449,3
549,3
1664,3
4282,3
5598,3
3677,3
5266,3
6567,4
6306,4
354,4
354,4
354,4
6960,4
132,4
6960,4
6960,4
3043,4
3011,4
3089,4
5528,4
5733,4
2993,4
5528,4
5528,4
169,4
5803,4
5803,4
199,4
6681,4
6681,4
3422,4
3422,4
3426,4
7172,4
669,4
669,4
946,4
5850,4
3451,4
3451,4
3454,4
3465,4
3465,4
959,4
5241,4
1908,4
1908,4
5877,4
1908,4
5877,4
5877,4
5877,4
5196,4
973,4
3520,4
3538,4
5162,4
3545,4
5912,4
5912,4
5912,4
1034,4
1034,4
139,4
5932,4
5932,4
229,4
229,4
5068,4
229,4
5023,4
5023,4
7172,4
5971,4
232,4
5973,4
232,4
5984,4
5987,4
5987,4
5987,4
1126,4
1126,4
1126,4
2810,4
238,4
6567,4
238,4
6567,4
6567,4
6567,4
4917,4
4917,4
4902,4
4902,4
1197,4
3786,4
4821,4
4821,4
4821,4
4821,4
4821,4
4821,4
271,4
6455,4
6455,4
6455,4
6455,4
6455,4
6455,4
71,4
2396,4
493,4
493,4
485,4
485,4
4586,4
485,4
4564,4
4564,4
4564,4
4564,4
457,4
324,4
324,4
4116,4
4116,4
431,4
324,4
324,4
324,4
2712,4
784,4
1431,4
1431,4
1431,4
3052,4
4262,4
6262,4
6262,4
374,4
4782,5
1212,5
1912,5
6199,5
806,5
2163,5
6812,5
6812,5
2753,5
4177,5
1310,5
968,5
4177,5
6843,5
4177,5
6843,5
5157,5
4177,5
1900,5
3011,5
6843,5
806,5
4715,5
6843,5
5920,5
6843,5
6916,5
6402,5
806,5
8,5
2262,5
6262,5
4117,5
177,5
5068,5
40,5
917,5
2262,5
652,5
6262,5
2396,5
2747,5
3538,5
652,5
1332,5
5257,5
6277,5
853,5
2770,5
853,5
853,5
853,5
2770,5
7046,5
5266,5
3791,5
7019,6
6032,6
5266,6
4572,6
3753,6
3753,6
4690,6
4695,6
4078,6
7019,6
988,6
7019,6
806,7
806,7
4776,7
2003,7
2003,7
2003,7
3373,7
6708,7
1423,7
4703,7
806,7
6103,7
5157,7
4703,7
6103,7
1423,7
4613,7
2003,7
260,8
1447,8
5983,8
1974,8
7110,8
5911,8
3766,8
260,8
4041,8
1922,8
3766,8
2359,8
2964,8
1447,8
1870,8
5911,8
3442,8
6020,8
3442,8
4041,8
3641,8
6399,8
2359,8
6661,8
3766,8
5983,8
4681,8
4681,8
260,8
260,8
5983,8
1935,8
1486,8
1935,8
5813,9
5805,9
5813,9
3039,9
7172,9
2182,9
320,9
6107,9
5813,9
3495,9
7172,9
7080,9
5369,9
3039,9
4619,9
4619,9
5369,9
3648,9
6299,9
5813,9
6035,9
320,9
5813,9
3648,9
7080,9
320,9
3843,:
593,:
2948,:
3873,:
2948,:
1687,:
2178,:
1684,:
1516,:
821,:
877,:
6601,:
6601,:
6499,:
1116,:
6601,:
4061,>
859,?
4572,?
3684,?
4117,?
859,?
4572,?
5477,?
4128,?
2932,@
2932,@
2932,@
2932,@
2932,@
2932,@
2932,@
2932,@
2932,@
2932,@
2932,@
2932,@
2932,@
2932,@
4041,^
4041,^
4061,^
4061,^
6889,a
1730,a
4177,b
4177,b
4177,b
4177,b
6889,c
1151,g
546,h
546,h
5061,h
546,h
4485,i
4485,i
4386,k
1686,l
130,u
150,u
150,u
150,u
130,u
648,y
2312,~
1687,'.
3728,00
507,01
2360,07
2745,1.
2893,1.
2796,1.
6458,1.
6994,1.
6458,1.
2855,1.
6458,1.
2864,1.
6458,1.
2792,1.
4562,10
4751,10
442,10
2753,10
5692,10
4587,10
507,10
507,10
2359,10
4582,10
1775,10
379,10
2850,10
6621,10
3070,10
825,10
876,10
1398,10
2850,10
876,10
2312,10
834,10
5568,10
834,10
5568,10
5245,10
1775,10
2819,10
2359,10
6352,10
5438,10
4729,10
4805,10
4731,10
1498,10
4106,10
5438,10
5568,10
4106,10
5466,10
3543,10
3108,10
5354,10
3544,10
379,10
582,10
2248,10
442,10
2850,10
4751,10
6348,11
1404,11
1780,11
494,12
6843,12
1796,12
6010,12
6621,12
6843,12
6843,12
6010,12
6223,12
2966,12
5692,12
546,12
546,12
1796,12
546,12
1837,12
4119,12
6348,12
6843,12
6023,12
490,12
6843,12
4196,12
1796,13
4198,13
1796,13
507,13
546,14
546,14
546,14
4197,14
546,14
546,14
5058,14
546,14
4842,15
2423,15
4842,15
5438,15
5540,15
2419,15
4776,15
1837,15
5575,15
5234,15
4751,15
4751,15
5438,15
4776,16
4572,16
3249,17
6877,18
5585,19
6893,1l
6002,2.
1730,2.
1778,2.
2516,2.
1117,2.
3044,20
2770,20
2770,20
5718,21
4697,22
4697,22
1159,22
4697,22
4697,22
3845,3.
2720,3.
6348,30
4011,30
4011,30
6348,30
6661,30
3418,30
786,30
1404,30
1796,30
1796,30
1490,30
4063,30
177,30
3748,30
786,30
1192,30
1780,30
1186,33
197,36
6844,40
3847,5.
6880,50
6259,6.
6259,6.
6254,7.
6254,7.
6254,7.
3773,7.
4080,70
237,8.
2018,8.
237,8.
2018,8.
237,8.
3602,90
3349,:.
4041,^.
4041,^.
1475,ah
1475,ah
2994,an
2994,an
3865,an
3865,an
414,an
3865,an
2828,an
2813,an
2828,an
2943,an
2813,an
2943,an
2943,an
4331,an
2142,an
2142,an
2813,an
3467,an
3467,an
1931,an
3290,an
2813,an
5466,an
6330,an
1828,ca
1828,ca
2259,ca
1828,ca
5254,ca
1828,ca
3418,ch
6018,co
6867,co
6018,co
6018,co
6012,co
6012,co
6012,co
6018,co
6012,co
6867,co
6012,co
6012,co
6018,co
5150,di
89,di
6965,di
3007,di
4268,di
2441,di
1337,di
4268,di
89,di
2638,di
958,di
6547,di
6410,di
4268,di
2632,di
1257,di
2441,di
7157,di
1337,di
1337,di
2638,di
192,di
1257,di
5153,di
5150,di
2632,di
5153,di
1697,di
623,di
2989,di
623,di
5072,di
5150,di
6963,di
2441,di
5150,di
2521,di
6098,di
6857,di
2005,di
5778,di
6098,di
89,di
5778,di
4410,di
1257,di
3680,di
5633,di
5776,di
3007,di
492,di
7157,di
4167,di
4268,di
2391,di
696,di
3523,di
943,di
4167,di
5150,di
492,di
2630,di
1839,di
2609,di
5760,di
5153,di
623,di
492,di
3523,di
4268,di
2630,di
2521,di
5153,di
1257,di
492,di
2521,di
6216,di
3007,di
2441,di
4158,di
1912,di
1839,di
5760,di
5150,di
6970,di
2521,di
1337,di
623,di
2313,di
4689,dl
1855,du
1869,du
1874,du
5057,du
5967,du
7015,du
5022,du
613,du
5015,du
5970,du
3528,du
3525,du
7015,du
5978,du
4995,du
1451,du
4991,du
1484,du
7017,du
5995,du
2274,du
975,du
2274,du
2594,du
4950,du
962,du
2594,du
4934,du
962,du
962,du
2594,du
962,du
1800,du
3731,du
3731,du
3731,du
3734,du
2594,du
3480,du
962,du
3737,du
4369,du
1176,du
1484,du
3468,du
5635,du
3756,du
3757,du
5269,du
2793,du
1189,du
5269,du
2792,du
1195,du
1196,du
1196,du
2790,du
1198,du
1198,du
5854,du
2831,du
6319,du
5292,du
2652,du
263,du
18,du
4830,du
4830,du
3421,du
3420,du
3420,du
5820,du
1484,du
1484,du
1513,du
206,du
3414,du
3414,du
5341,du
3412,du
4802,du
905,du
901,du
280,du
2787,du
206,du
2787,du
2787,du
4767,du
206,du
206,du
5370,du
206,du
541,du
6462,du
541,du
4743,du
2233,du
6462,du
537,du
2572,du
2570,du
6296,du
2232,du
6690,du
5390,du
5536,du
3887,du
6701,du
5789,du
525,du
5396,du
6701,du
2399,du
2923,du
6701,du
1280,du
6090,du
687,du
6701,du
1687,du
4670,du
6701,du
4655,du
2467,du
2214,du
4654,du
6447,du
794,du
1672,du
1668,du
2855,du
698,du
849,du
4631,du
4630,du
4630,du
6728,du
4278,du
1653,du
1653,du
6115,du
5449,du
3309,du
3309,du
5603,du
4589,du
725,du
791,du
1337,du
5491,du
1337,du
5671,du
2923,du
1337,du
5494,du
1489,du
6745,du
1337,du
1344,du
1344,du
6138,du
1591,du
1349,du
1349,du
790,du
6399,du
1573,du
6760,du
3255,du
6767,du
6178,du
6767,du
2185,du
6178,du
6178,du
1376,du
1376,du
3222,du
2369,du
164,du
3131,du
432,du
3131,du
119,du
4130,du
2072,du
2072,du
2072,du
164,du
164,du
4465,du
4465,du
6209,du
6209,du
164,du
6209,du
2080,du
6209,du
164,du
6209,du
2086,du
164,du
3192,du
2086,du
1552,du
2086,du
6210,du
1552,du
2086,du
1552,du
2086,du
2087,du
3131,du
4183,du
2926,du
2221,du
4202,du
2926,du
6914,du
3026,du
3026,du
4414,du
4414,du
5526,du
2926,du
7085,du
6851,du
4409,du
387,du
4403,du
2923,du
1437,du
3131,du
1471,du
1869,du
5924,du
5920,du
1856,du
1855,du
3574,du
1855,du
3576,du
1869,du
1869,du
1855,du
1519,du
1869,du
1855,du
2137,ga
2137,ga
2043,ga
4663,ga
2043,ga
4663,ga
4590,ga
2043,ga
3959,ga
2137,ga
7041,ga
4663,ga
1730,gi
2907,hi
2283,hi
2545,hi
4472,hy
2350,hy
1453,hy
1359,hy
832,hy
6771,hy
986,im
5438,in
5438,in
4174,kh
6893,kh
6864,la
5280,la
1192,la
7155,la
4079,la
4109,la
1159,la
3669,la
6844,la
6864,la
5477,lm
1784,lo
6012,ly
6020,ly
6957,ly
5247,ly
6100,ly
6012,ly
6018,ly
1151,ly
6018,ly
6018,ly
6012,ly
6018,ly
6957,ly
6012,ly
6100,ly
6012,ly
5247,ly
6018,ly
6012,ly
4117,ly
91,m.
91,m.
4613,m.
1134,m.
91,m.
197,m2
1991,ms
1991,ms
6886,ms
4146,ms
1991,ms
849,my
4924,my
7017,my
5809,my
4837,ng
4837,ng
4837,ng
4837,ng
4837,ng
5475,no
3043,no
3828,ok
2058,ok
3293,ok
2138,ok
5569,ok
5353,ok
3380,ok
6125,ok
1973,ok
5352,ok
6670,ok
765,ok
2062,ok
3828,ok
3828,ok
1381,ok
2167,ok
1381,ok
2167,ok
621,ok
5663,ok
4656,ok
6054,ok
6701,ok
4488,ok
3293,ok
5660,ok
1381,ok
2733,ok
3820,ok
3725,ok
1991,ok
3820,ok
5111,ok
5569,ok
183,ok
4572,ok
3489,ok
5392,ok
2062,ok
1381,ok
2679,ok
2134,ok
5111,ok
5091,ok
3820,ok
5337,ok
5337,ok
2070,ok
765,ok
1462,ok
5927,ok
6275,ok
6658,ok
2585,ok
3122,ok
2708,ok
3489,ok
6726,ok
756,ok
5716,ok
847,ok
3752,ok
5660,ok
6275,ok
1216,ok
6080,ok
830,ok
1386,ok
5581,ok
4656,ok
3626,ok
3360,ok
7005,ok
2708,ok
3626,ok
6629,ok
6390,ok
3752,ok
3427,ok
6390,ok
5074,ok
2529,ok
5074,ok
6293,ok
1829,ok
1497,ok
7019,ok
3752,ok
66,ok
5663,ok
1991,ok
6660,ok
3710,ok
5074,ok
6892,ok
5572,ok
6658,ok
2708,ok
5074,ok
5224,ok
1399,ok
5532,ok
2585,ok
2077,ok
5663,ok
6054,ok
2077,ok
1829,ok
2263,ok
3809,ok
226,ok
7005,ok
5663,ok
4821,ok
6892,ok
5321,ok
2708,ok
3200,ok
3742,ok
1522,ok
3788,ok
6287,ok
1788,ok
2993,ok
3742,ok
5663,ok
1409,ok
3200,ok
3200,ok
704,ok
174,ok
1812,ok
2636,ok
3809,ok
3788,ok
1409,ok
1812,ok
5937,ok
2084,ok
3194,ok
847,ok
2543,ok
5894,ok
5289,ok
226,ok
6749,ok
7013,ok
5132,ok
1409,ok
2636,ok
1788,ok
1812,ok
1216,ok
6660,ok
5937,ok
5097,ok
6211,ok
6701,ok
7013,ok
174,ok
6211,ok
2703,ok
7019,ok
3498,ok
2263,ok
4159,ok
5660,ok
320,ok
5321,ok
1522,ok
3498,ok
1409,ok
6749,ok
2000,ok
3498,ok
2000,ok
3007,ok
5285,ok
6637,ok
3266,ok
3579,ok
4821,ok
4901,ok
320,ok
1346,ok
1346,ok
1409,ok
3007,ok
6054,ok
4944,ok
4944,ok
3007,ok
5285,ok
1346,ok
4901,ok
7019,ok
2742,ok
2000,ok
5532,ok
3429,ok
4555,ok
320,ok
2733,ok
6637,ok
5954,ok
6749,ok
2153,ok
4555,ok
6701,ok
2134,ok
6660,ok
6450,ok
4555,ok
5337,ok
5716,ok
5907,ok
1350,ok
830,ok
704,ok
847,ok
6293,ok
3266,ok
1991,ok
3012,ok
5097,ok
3012,ok
3012,ok
3013,ok
3266,ok
3310,ok
6228,ok
6080,ok
6228,ok
3013,ok
3013,ok
1216,ok
1937,ok
5456,ok
3511,ok
5097,ok
3427,ok
3016,ok
3511,ok
3511,ok
3511,ok
3016,ok
6892,ok
6701,ok
4422,ok
4422,ok
5663,ok
4422,ok
5716,ok
4422,ok
1418,ok
7155,ok
6892,ok
3515,ok
6636,ok
399,ok
3515,ok
756,ok
5456,ok
4821,ok
399,ok
3310,ok
1418,ok
4980,ok
1937,ok
4980,ok
66,ok
6660,ok
6701,ok
399,ok
4419,ok
5097,ok
4419,ok
6636,ok
1418,ok
4419,ok
4419,ok
6450,ok
3310,ok
1937,ok
5321,ok
4419,ok
3665,ok
7013,ok
1937,ok
4656,ok
5532,ok
3429,ok
3360,ok
5392,ok
3122,ok
2543,ok
5321,ok
2243,ok
5937,ok
6636,ok
3665,ok
266,ok
3665,ok
1783,ok
6080,ok
1422,ok
6293,ok
2542,ok
3579,ok
2765,ok
6291,ok
765,ok
2263,ok
756,ok
1783,ok
66,ok
1462,ok
5010,ok
3254,ok
5010,ok
3254,ok
5907,ok
5010,ok
3592,ok
2542,ok
2107,ok
3254,ok
3429,ok
1462,ok
2133,ok
4821,ok
765,ok
3765,ok
226,ok
6275,ok
93,ok
2107,ok
5907,ok
6892,ok
3429,ok
6452,ok
2107,ok
3765,ok
2542,ok
6080,ok
6101,ok
2733,ok
3865,ok
6999,ok
3867,ok
3765,ok
3865,ok
3393,ok
2039,ok
6658,ok
3865,ok
2133,ok
6999,ok
3393,ok
6125,ok
830,ok
5392,ok
3867,ok
3867,ok
1966,ok
3393,ok
5113,ok
1972,ok
1972,ok
5321,ok
5569,ok
2133,ok
3793,ok
2138,ok
3867,ok
4741,ok
4741,ok
3867,ok
1972,ok
3867,ok
3867,ok
1966,ok
6066,ok
6066,ok
93,ok
1973,ok
5954,ok
4821,ok
6066,ok
3793,ok
1933,ok
1959,ok
3867,ok
1973,ok
1933,ok
6670,ok
4635,ok
3867,ok
2733,ok
6125,ok
